PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,lot_bucket,mean_LotFrontage,Prop_Addr,lat,long
902206020,492,61500,30,RM,52.0,7830,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,0.0,76.0,492.0,GasA,TA,Y,SBrkr,492,0,0,1.0,0.0,1,0,1,1,TA,3,Typ,0,None,Detchd,1921.0,Unf,1.0,200.0,Fa,TA,N,0,0,78,0,0,0,None,None,None,0,6,2006,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,118 E 11TH ST,42.0318476,-93.6096908
527327050,2030,195000,60,RL,82.5,12046,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,LwQ,156.0,Unf,0.0,692.0,848.0,GasA,TA,Y,SBrkr,1118,912,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1976.0,Fin,2.0,551.0,TA,TA,Y,0,224,0,0,0,0,None,None,None,0,6,2007,WD ,Normal,"(11297.43, 12297.173]",82.47651006711409,3323 BUCHANAN CT,42.0549831,-93.6317746
527455250,988,129250,20,RL,65.0,7150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,BLQ,725.0,Unf,0.0,263.0,988.0,GasA,TA,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1974.0,Unf,1.0,360.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2007,WD ,Normal,"(6298.715, 7298.458]",59.5875,1115 28TH ST,42.0488372,-93.6258371
527455250,988,129250,20,RL,65.0,7150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,BLQ,725.0,Unf,0.0,263.0,988.0,GasA,TA,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1974.0,Unf,1.0,360.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2007,WD ,Normal,"(6298.715, 7298.458]",59.5875,1115 28TH ST,42.0488372,-93.6258371
528326110,2172,291000,60,RL,74.6,11000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1519.0,1519.0,GasA,Ex,Y,SBrkr,1533,639,0,0.0,0.0,2,1,4,1,Ex,8,Typ,1,TA,BuiltIn,2000.0,RFn,3.0,687.0,TA,TA,Y,162,153,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,3013 ALMOND RD,42.0559073,-93.6513731
914452190,1080,134000,20,RL,71.0,9187,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,120,0,158,0,0,0,None,None,None,0,6,2007,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,302 OPAL CIR,41.99400960000001,-93.6073563
914452190,1080,134000,20,RL,71.0,9187,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,120,0,158,0,0,0,None,None,None,0,6,2007,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,302 OPAL CIR,41.99400960000001,-93.6073563
535425060,1312,186000,20,RL,76.0,11355,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,Ex,Y,SBrkr,1312,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1958.0,RFn,2.0,495.0,TA,TA,Y,0,304,144,0,0,0,None,MnPrv,Othr,6500,4,2008,WD ,Normal,"(11297.43, 12297.173]",82.47651006711409,1903 MEADOWLANE AVE,42.041367,-93.6054572
532376250,925,133500,20,RL,68.7,8638,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,Gd,Y,SBrkr,925,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,0,0,0,0,None,None,None,0,10,2006,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,4015 TORONTO ST,42.0360221,-93.673079
532376250,925,133500,20,RL,68.7,8638,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,Gd,Y,SBrkr,925,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,None,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,0,0,0,0,None,None,None,0,10,2006,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,4015 TORONTO ST,42.0360221,-93.673079
535379110,1534,148000,70,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,Y,SBrkr,751,783,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,None,None,None,0.0,0.0,None,None,N,0,112,0,0,0,0,None,None,None,0,7,2007,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,1412 KELLOGG AVE,42.0362045,-93.6136477
528118010,2376,325300,60,RL,101.0,14215,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,1218,0,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3.0,853.0,TA,TA,Y,240,154,0,0,0,0,None,None,None,0,11,2006,New,Partial,"(13296.916, 14296.659]",87.2,3335 PRESTON CIR,42.0605784,-93.6580859
528235160,1959,215000,60,RL,59.0,11796,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1112,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,0,None,None,None,0,7,2007,WD ,Normal,"(11297.43, 12297.173]",82.47651006711409,3908 WELBECK DR,42.0603433,-93.6435922
905478030,1716,131000,50,RL,60.0,11409,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,Y,SBrkr,1148,568,0,0.0,0.0,1,1,3,1,TA,8,Min2,1,Gd,Attchd,1949.0,Unf,1.0,281.0,TA,TA,Y,0,0,0,0,160,0,None,None,None,0,1,2009,WD ,Normal,"(11297.43, 12297.173]",82.47651006711409,3218 WEST ST,42.0247405,-93.660997
902106130,936,109500,30,RM,56.0,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,0.0,357.0,936.0,GasA,TA,Y,SBrkr,936,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,None,None,None,0.0,0.0,None,None,P,51,0,135,0,0,0,None,MnPrv,None,0,5,2010,WD ,Normal,"(4299.229, 5298.972]",46.564516129032256,1010 GRAND AVE,42.03157909999999,-93.6200784
902102080,1230,110000,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Gd,Y,SBrkr,682,548,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,None,Detchd,1966.0,Unf,2.0,440.0,TA,TA,Y,74,0,128,0,0,0,None,MnPrv,None,0,5,2009,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,1203 BURNETT AVE,42.0334401,-93.6158737
909176170,2592,150000,90,RL,60.0,10890,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,371.0,Unf,0.0,925.0,1296.0,Grav,Fa,N,FuseA,1296,1296,0,2.0,0.0,2,0,6,2,TA,12,Min2,0,None,None,None,None,0.0,0.0,None,None,Y,0,742,240,0,0,0,None,None,Shed,1512,1,2007,WD ,AdjLand,"(10297.687, 11297.43]",74.60964912280701,426 HAYWARD AVE 428,42.0181276,-93.6514519
533206070,1565,193800,120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1451.0,1511.0,GasA,Ex,Y,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2006.0,Fin,2.0,476.0,TA,TA,Y,0,120,0,0,0,0,None,None,None,0,2,2007,New,Partial,"(3299.486, 4299.229]",46.15492957746479,2807 BRISTOL DR,42.047406,-93.647166
527302020,1868,178000,80,RL,78.0,12090,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140,728,0,0.0,0.0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2.0,477.0,TA,TA,Y,268,112,0,0,147,0,None,None,None,0,1,2007,WD ,Abnorml,"(11297.43, 12297.173]",82.47651006711409,3414 EISENHOWER AVE,42.0559751,-93.6376533
907414060,1422,179600,20,RL,63.0,8500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,1422,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,60,0,0,0,0,None,None,None,0,11,2007,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,4824 WALLER ST,42.0135674,-93.6854016
904301060,1200,179000,90,RL,60.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,3.0,0.0,3,0,3,1,TA,5,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,120,0,0,0,0,0,None,None,None,0,3,2009,WD ,Alloca,"(10297.687, 11297.43]",74.60964912280701,3012 OAKLAND ST 3014,42.0279616,-93.6587196
532479020,1641,140000,50,RL,70.0,10759,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,190.0,ALQ,811.0,0.0,1001.0,GasA,TA,Y,SBrkr,1001,640,0,0.0,0.0,2,0,4,1,TA,5,Typ,1,Gd,Detchd,1972.0,Unf,2.0,490.0,TA,TA,Y,0,0,92,0,0,0,None,GdPrv,None,0,7,2008,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,1306 SCOTT CIR,42.0346517,-93.6603237
528110070,1973,395000,20,RL,110.0,14226,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,Y,SBrkr,1973,0,0,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,895.0,TA,TA,Y,315,45,0,0,0,0,None,None,None,0,7,2007,New,Partial,"(13296.916, 14296.659]",87.2,3207 STOCKBURY ST,42.0624123,-93.656264
534429130,1248,151500,20,RL,80.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632.0,Unf,0.0,616.0,1248.0,GasA,Ex,Y,SBrkr,1248,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1960.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2006,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,808 NARLAND DR,42.0400015,-93.6218792
528365060,2418,341000,60,RL,96.0,10542,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,Y,SBrkr,1325,1093,0,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,983.0,TA,TA,Y,250,154,216,0,0,0,None,None,None,0,8,2008,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,2900 RIDGETOP RD,42.0497012,-93.6558878
533135020,1755,235000,60,RL,82.5,11949,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,Gd,PConc,Gd,TA,No,GLQ,601.0,ALQ,216.0,158.0,975.0,GasA,Ex,Y,SBrkr,975,780,0,0.0,1.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1991.0,Unf,2.0,524.0,TA,TA,Y,502,60,0,0,0,0,None,GdPrv,None,0,7,2009,WD ,Normal,"(11297.43, 12297.173]",82.47651006711409,2614 SOUTHRIDGE CIR,42.0473036,-93.6500944
910203100,672,72000,30,RM,61.0,8534,Pave,None,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,432.0,GasA,TA,N,FuseA,672,0,0,0.0,0.0,1,0,2,1,TA,4,Min1,0,None,None,None,None,0.0,0.0,None,None,N,0,0,112,0,0,0,None,GdWo,None,0,6,2006,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,301 S RUSSELL AVE,42.020356,-93.6286474
905451390,1626,154000,50,RL,70.0,10512,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,Unf,0.0,497.0,988.0,GasA,Ex,Y,SBrkr,988,638,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1954.0,Unf,1.0,332.0,TA,TA,Y,366,0,0,0,0,0,None,None,None,0,5,2007,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,310 WESTWOOD DR,42.0249489,-93.6671473
533213010,1726,222000,120,FV,46.2,3830,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1726.0,1726.0,GasA,Ex,Y,SBrkr,1726,0,0,0.0,0.0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,561.0,TA,TA,Y,0,254,0,0,0,0,None,None,None,0,1,2009,New,Partial,"(3299.486, 4299.229]",46.15492957746479,2805 BRISTOL DR,42.047338,-93.647039
528118030,2748,390000,60,RL,108.0,13418,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1420.0,Unf,0.0,430.0,1850.0,GasA,Ex,Y,SBrkr,1850,898,0,1.0,0.0,2,1,4,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,850.0,TA,TA,Y,212,182,0,0,0,0,None,None,None,0,10,2008,WD ,Abnorml,"(13296.916, 14296.659]",87.2,3317 PRESTON CIR,42.060601,-93.657373
907200340,894,128200,20,RL,75.0,10650,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365,0,0,0,0,0,None,MnPrv,None,0,2,2010,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,5203 SCHUBERT ST,42.0214834,-93.6879775
528164060,2470,615000,20,RL,106.0,12720,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2257.0,Unf,0.0,278.0,2535.0,GasA,Ex,Y,SBrkr,2470,0,0,2.0,0.0,1,1,1,1,Ex,7,Typ,2,Gd,Attchd,2003.0,Fin,3.0,789.0,TA,TA,Y,154,65,0,0,216,144,Ex,None,None,0,2,2008,WD ,Normal,"(12297.173, 13296.916]",82.49514563106796,3320 FOXLEY DR,42.058348,-93.65758900000002
907202010,1174,158000,20,RL,82.5,12250,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,Y,SBrkr,1174,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,0,0,None,None,None,0,5,2008,WD ,Normal,"(11297.43, 12297.173]",82.47651006711409,410 THACKERAY AVE,42.019404,-93.6865508
528186180,1324,254000,120,RL,48.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,192,38,0,0,0,0,None,None,None,0,12,2009,WD ,Normal,"(5298.972, 6298.715]",54.06015037593985,3623 CHILTON AVE,42.0569486,-93.6514127
909250060,2447,169000,50,RL,50.0,9638,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699,748,0,0.0,0.0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,1969.0,Unf,1.0,336.0,TA,TA,Y,272,0,42,0,116,0,None,None,None,0,3,2010,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,2320 KNAPP ST,42.0188965,-93.6473143
528315060,2199,284500,75,RL,84.0,9660,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1173.0,1173.0,GasA,Ex,Y,SBrkr,1182,1017,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1997.0,Fin,2.0,516.0,TA,TA,Y,0,131,0,0,0,0,None,None,None,0,9,2008,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,3142 BAYBERRY RD,42.054148,-93.655767
528231020,1374,184500,80,RL,67.0,13300,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,None,None,None,0,6,2010,WD ,Normal,"(13296.916, 14296.659]",87.2,3917 WELBECK DR,42.0607343,-93.6440475
528456230,1335,210400,20,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007.0,RFn,2.0,575.0,TA,TA,Y,0,210,0,0,0,0,None,None,None,0,6,2007,New,Partial,"(8298.201, 9297.944]",68.7248322147651,2841 ASPEN RD,42.051465,-93.6477696
907180120,1588,214000,20,RL,78.0,10264,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,Ex,Y,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1999.0,RFn,2.0,472.0,TA,TA,Y,158,29,0,0,0,0,None,None,None,0,8,2006,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,5325 CERVANTES DR,42.01758299999999,-93.691007
911370410,1652,392500,120,RM,64.0,5587,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,0.0,120.0,1600.0,GasA,Ex,Y,SBrkr,1652,0,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,0,None,None,None,0,11,2008,New,Partial,"(5298.972, 6298.715]",54.06015037593985,433 ASPEN RIDGE RD,42.009536,-93.616112
527108090,2021,274725,60,RL,168.0,23257,Pave,None,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,887,1134,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,RFn,2.0,422.0,TA,TA,Y,0,100,0,0,0,0,None,None,None,0,9,2006,New,Partial,"(22294.603, 23294.346]",114.66666666666669,4316 HARRISON CIR,42.063269,-93.636105
