PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MoSold,YrSold,lot_bucket,mean_LotFrontage,Prop_Addr,lat,long,TotalPorchSF
533206070,1565,193800,120,FV,32.0,3784,IR1,Somerst,TwnhsE,1Story,8,5,2006,2007,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,0.0,1451.0,1511.0,Ex,Y,SBrkr,1565,0,0,1.0,0.0,2,0,2,Gd,5,0,None,Attchd,2006.0,Fin,2.0,476.0,TA,TA,Y,0,2,2007,"(3299.486, 4299.229]",46.15492957746479,2807 BRISTOL DR,42.047406,-93.647166,120
527302020,1868,178000,80,RL,78.0,12090,Reg,NWAmes,1Fam,SLvl,6,7,1984,2003,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,0.0,585.0,585.0,Ex,Y,SBrkr,1140,728,0,0.0,0.0,3,1,3,TA,7,1,TA,BuiltIn,1984.0,Fin,2.0,477.0,TA,TA,Y,268,1,2007,"(11297.43, 12297.173]",82.47651006711409,3414 EISENHOWER AVE,42.0559751,-93.6376533,259
907414060,1422,179600,20,RL,63.0,8500,Reg,CollgCr,1Fam,1Story,7,5,2004,2004,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,1422.0,1422.0,Ex,Y,SBrkr,1422,0,0,0.0,0.0,2,0,3,Gd,7,0,None,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,11,2007,"(8298.201, 9297.944]",68.7248322147651,4824 WALLER ST,42.0135674,-93.6854016,60
904301060,1200,179000,90,RL,60.0,10800,Reg,Edwards,Duplex,1Story,5,5,1987,1988,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,0.0,0.0,1200.0,TA,Y,SBrkr,1200,0,0,3.0,0.0,3,0,3,TA,5,0,None,None,None,None,0.0,0.0,None,None,Y,120,3,2009,"(10297.687, 11297.43]",74.60964912280701,3012 OAKLAND ST 3014,42.0279616,-93.6587196,0
532479020,1641,140000,50,RL,70.0,10759,Reg,Sawyer,1Fam,1.5Fin,5,4,1972,1972,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,190.0,811.0,0.0,1001.0,TA,Y,SBrkr,1001,640,0,0.0,0.0,2,0,4,TA,5,1,Gd,Detchd,1972.0,Unf,2.0,490.0,TA,TA,Y,0,7,2008,"(10297.687, 11297.43]",74.60964912280701,1306 SCOTT CIR,42.0346517,-93.6603237,92
528110070,1973,395000,20,RL,110.0,14226,Reg,NridgHt,1Fam,1Story,8,5,2006,2006,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,1935.0,1935.0,Gd,Y,SBrkr,1973,0,0,0.0,0.0,2,0,3,Gd,9,1,Gd,Attchd,2006.0,Fin,3.0,895.0,TA,TA,Y,315,7,2007,"(13296.916, 14296.659]",87.2,3207 STOCKBURY ST,42.0624123,-93.656264,45
534429130,1248,151500,20,RL,80.0,10800,Reg,NAmes,1Fam,1Story,5,7,1960,1960,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632.0,0.0,616.0,1248.0,Ex,Y,SBrkr,1248,0,0,1.0,0.0,1,0,3,TA,6,0,None,Attchd,1960.0,Unf,1.0,286.0,TA,TA,Y,0,5,2006,"(10297.687, 11297.43]",74.60964912280701,808 NARLAND DR,42.0400015,-93.6218792,0
528365060,2418,341000,60,RL,96.0,10542,Reg,NoRidge,1Fam,2Story,7,5,1993,1994,Wd Sdng,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,0.0,138.0,1311.0,Ex,Y,SBrkr,1325,1093,0,1.0,0.0,2,1,3,Gd,9,1,TA,Attchd,1993.0,RFn,3.0,983.0,TA,TA,Y,250,8,2008,"(10297.687, 11297.43]",74.60964912280701,2900 RIDGETOP RD,42.0497012,-93.6558878,370
533135020,1755,235000,60,RL,82.5,11949,Reg,NoRidge,1Fam,2Story,7,8,1991,2008,VinylSd,BrkFace,196.0,Gd,Gd,PConc,Gd,TA,No,GLQ,601.0,216.0,158.0,975.0,Ex,Y,SBrkr,975,780,0,0.0,1.0,2,1,3,Gd,7,1,TA,Attchd,1991.0,Unf,2.0,524.0,TA,TA,Y,502,7,2009,"(11297.43, 12297.173]",82.47651006711409,2614 SOUTHRIDGE CIR,42.0473036,-93.6500944,60
910203100,672,72000,30,RM,61.0,8534,Reg,IDOTRR,1Fam,1Story,4,4,1925,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,0.0,432.0,432.0,TA,N,FuseA,672,0,0,0.0,0.0,1,0,2,TA,4,0,None,None,None,None,0.0,0.0,None,None,N,0,6,2006,"(8298.201, 9297.944]",68.7248322147651,301 S RUSSELL AVE,42.020356,-93.6286474,112
905451390,1626,154000,50,RL,70.0,10512,Reg,Edwards,1Fam,1.5Fin,6,6,1954,1954,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,0.0,497.0,988.0,Ex,Y,SBrkr,988,638,0,0.0,0.0,1,1,3,Gd,6,0,None,Attchd,1954.0,Unf,1.0,332.0,TA,TA,Y,366,5,2007,"(10297.687, 11297.43]",74.60964912280701,310 WESTWOOD DR,42.0249489,-93.6671473,0
533213010,1726,222000,120,FV,46.2,3830,IR1,Somerst,TwnhsE,1Story,6,5,2008,2008,VinylSd,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1726.0,1726.0,Ex,Y,SBrkr,1726,0,0,0.0,0.0,2,1,2,Gd,6,1,Gd,Attchd,2008.0,Fin,2.0,561.0,TA,TA,Y,0,1,2009,"(3299.486, 4299.229]",46.15492957746479,2805 BRISTOL DR,42.047338,-93.647039,254
528118030,2748,390000,60,RL,108.0,13418,Reg,NridgHt,1Fam,2Story,9,5,2006,2006,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1420.0,0.0,430.0,1850.0,Ex,Y,SBrkr,1850,898,0,1.0,0.0,2,1,4,Ex,9,1,Gd,BuiltIn,2006.0,Fin,3.0,850.0,TA,TA,Y,212,10,2008,"(13296.916, 14296.659]",87.2,3317 PRESTON CIR,42.060601,-93.657373,182
907200340,894,128200,20,RL,75.0,10650,Reg,CollgCr,1Fam,1Story,5,6,1976,1976,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,712.0,0.0,894.0,TA,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,TA,5,0,None,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365,2,2010,"(10297.687, 11297.43]",74.60964912280701,5203 SCHUBERT ST,42.0214834,-93.6879775,0
528164060,2470,615000,20,RL,106.0,12720,Reg,NridgHt,1Fam,1Story,10,5,2003,2003,MetalSd,Stone,680.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2257.0,0.0,278.0,2535.0,Ex,Y,SBrkr,2470,0,0,2.0,0.0,1,1,1,Ex,7,2,Gd,Attchd,2003.0,Fin,3.0,789.0,TA,TA,Y,154,2,2008,"(12297.173, 13296.916]",82.49514563106796,3320 FOXLEY DR,42.058348,-93.65758900000002,281
907202010,1174,158000,20,RL,82.5,12250,IR1,CollgCr,1Fam,1Story,5,6,1978,1978,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,0.0,83.0,864.0,Ex,Y,SBrkr,1174,0,0,1.0,0.0,1,0,3,TA,5,0,None,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,211,5,2008,"(11297.43, 12297.173]",82.47651006711409,410 THACKERAY AVE,42.019404,-93.6865508,280
528186180,1324,254000,120,RL,48.0,6240,Reg,NridgHt,TwnhsE,1Story,8,5,2006,2006,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,0.0,461.0,1324.0,Ex,Y,SBrkr,1324,0,0,1.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,192,12,2009,"(5298.972, 6298.715]",54.06015037593985,3623 CHILTON AVE,42.0569486,-93.6514127,38
909250060,2447,169000,50,RL,50.0,9638,Reg,SWISU,1Fam,1.5Fin,6,7,1919,1990,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,0.0,804.0,804.0,Ex,Y,SBrkr,1699,748,0,0.0,0.0,2,0,4,Gd,10,1,Gd,Detchd,1969.0,Unf,1.0,336.0,TA,TA,Y,272,3,2010,"(9297.944, 10297.687]",74.05555555555556,2320 KNAPP ST,42.0188965,-93.6473143,158
528315060,2199,284500,75,RL,84.0,9660,Reg,NoRidge,1Fam,2.5Unf,8,5,1997,1997,HdBoard,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1173.0,1173.0,Ex,Y,SBrkr,1182,1017,0,0.0,0.0,2,1,3,Gd,9,1,TA,Attchd,1997.0,Fin,2.0,516.0,TA,TA,Y,0,9,2008,"(9297.944, 10297.687]",74.05555555555556,3142 BAYBERRY RD,42.054148,-93.655767,131
528231020,1374,184500,80,RL,67.0,13300,IR1,Gilbert,1Fam,SLvl,7,5,2004,2004,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,0.0,58.0,384.0,Ex,Y,SBrkr,744,630,0,1.0,0.0,2,1,3,Gd,7,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,6,2010,"(13296.916, 14296.659]",87.2,3917 WELBECK DR,42.0607343,-93.6440475,0
528456230,1335,210400,20,FV,75.0,9000,Reg,Somerst,1Fam,1Story,7,5,2006,2007,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1335.0,1335.0,Ex,Y,SBrkr,1335,0,0,0.0,0.0,2,0,3,Gd,6,0,None,Attchd,2007.0,RFn,2.0,575.0,TA,TA,Y,0,6,2007,"(8298.201, 9297.944]",68.7248322147651,2841 ASPEN RD,42.051465,-93.6477696,210
907180120,1588,214000,20,RL,78.0,10264,IR1,CollgCr,1Fam,1Story,7,5,1999,1999,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,0.0,426.0,1588.0,Ex,Y,SBrkr,1588,0,0,0.0,0.0,2,0,3,Gd,6,0,None,Attchd,1999.0,RFn,2.0,472.0,TA,TA,Y,158,8,2006,"(9297.944, 10297.687]",74.05555555555556,5325 CERVANTES DR,42.01758299999999,-93.691007,29
911370410,1652,392500,120,RM,64.0,5587,IR1,Crawfor,TwnhsE,1Story,8,5,2008,2008,CemntBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,0.0,120.0,1600.0,Ex,Y,SBrkr,1652,0,0,1.0,1.0,2,0,2,Gd,5,1,Gd,Attchd,2008.0,Fin,2.0,482.0,TA,TA,Y,162,11,2008,"(5298.972, 6298.715]",54.06015037593985,433 ASPEN RIDGE RD,42.009536,-93.616112,206
527108090,2021,274725,60,RL,168.0,23257,IR3,Gilbert,1Fam,2Story,7,5,2006,2006,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,0.0,868.0,868.0,Ex,Y,SBrkr,887,1134,0,0.0,0.0,2,1,3,Gd,9,1,Gd,BuiltIn,2006.0,RFn,2.0,422.0,TA,TA,Y,0,9,2006,"(22294.603, 23294.346]",114.66666666666669,4316 HARRISON CIR,42.063269,-93.636105,100
528222050,1412,156932,60,RL,73.0,8499,IR1,Gilbert,1Fam,2Story,6,5,2006,2007,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,0.0,616.0,616.0,Ex,Y,SBrkr,616,796,0,0.0,0.0,2,1,3,Gd,6,1,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,TA,Y,0,3,2007,"(8298.201, 9297.944]",68.7248322147651,4210 WELBECK DR,42.06250660000001,-93.6441663,36
528429110,1464,282922,20,RL,49.0,15256,IR1,Somerst,1Fam,1Story,8,5,2007,2007,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,0.0,556.0,1485.0,Ex,Y,SBrkr,1464,0,0,1.0,0.0,2,0,3,Gd,6,0,None,Attchd,2007.0,Unf,3.0,754.0,TA,TA,Y,168,8,2007,"(14296.659, 15296.402]",86.24324324324324,2416 DALTON CIR,42.0542768,-93.6413892,160
902328100,1690,144000,75,RM,65.0,8850,IR1,OldTown,1Fam,2.5Unf,7,6,1916,1950,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,0.0,815.0,815.0,Ex,Y,SBrkr,815,875,0,0.0,0.0,1,0,3,TA,7,1,Gd,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0,7,2006,"(8298.201, 9297.944]",68.7248322147651,704 BURNETT AVE,42.0280832,-93.6151515,330
527451410,1092,88000,160,RM,21.0,1680,Reg,BrDale,Twnhs,2Story,6,5,1971,1971,HdBoard,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,525.0,525.0,TA,Y,SBrkr,525,567,0,0.0,0.0,1,1,3,TA,6,0,None,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,0,3,2010,"(1086.055, 2299.743]",22.25,1314 BARKLEY CT,42.051564,-93.6275299,0
531477050,1012,67500,30,RH,70.0,9800,Reg,SawyerW,1Fam,1Story,5,5,1920,1950,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,0.0,816.0,816.0,TA,N,FuseA,1012,0,0,0.0,0.0,1,0,2,TA,5,0,None,Detchd,1920.0,Unf,1.0,429.0,TA,TA,Y,121,4,2010,"(9297.944, 10297.687]",74.05555555555556,,42.029046,-93.6143401,80
914476130,1210,148000,80,RL,140.0,11080,Reg,Mitchel,1Fam,SLvl,6,6,1975,1975,Plywood,BrkFace,257.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,0.0,552.0,1128.0,TA,Y,SBrkr,1210,0,0,1.0,0.0,2,0,3,TA,6,0,None,Attchd,1975.0,Unf,2.0,528.0,TA,TA,Y,0,5,2006,"(10297.687, 11297.43]",74.60964912280701,3007 DIAMOND ST,41.9957149,-93.601356,0
535453020,1256,159000,20,RL,80.0,8000,Reg,NAmes,1Fam,1Story,5,6,1959,1959,BrkFace,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,488.0,292.0,1256.0,Gd,Y,FuseA,1256,0,0,1.0,0.0,1,1,3,Gd,6,0,None,Attchd,1959.0,RFn,1.0,311.0,TA,TA,Y,0,5,2008,"(7298.458, 8298.201]",64.93913043478261,1523 GLENDALE AVE,42.0377338,-93.6061496,240
535379100,1130,120000,30,RL,60.0,10800,Reg,OldTown,1Fam,1Story,5,6,1920,1950,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,0.0,299.0,1120.0,Ex,Y,SBrkr,1130,0,0,1.0,0.0,1,0,2,TA,5,1,Gd,Detchd,1970.0,Unf,2.0,720.0,TA,TA,Y,229,6,2006,"(10297.687, 11297.43]",74.60964912280701,1408 KELLOGG AVE,42.03603,-93.6136675,0
905108190,858,134900,85,RL,59.6,7252,IR1,Sawyer,1Fam,SFoyer,5,5,1982,1982,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685.0,0.0,173.0,858.0,TA,Y,SBrkr,858,0,0,1.0,0.0,1,0,2,TA,5,0,None,Detchd,1983.0,Unf,2.0,576.0,TA,TA,Y,120,4,2009,"(6298.715, 7298.458]",59.5875,934 MESA VERDE PL,42.0309191,-93.6707812,0
905201110,1188,185000,20,RL,88.0,14175,Reg,Sawyer,1Fam,1Story,6,8,1956,1956,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,776.0,0.0,212.0,988.0,TA,Y,FuseA,1188,0,0,1.0,0.0,1,0,1,TA,4,1,TA,Attchd,1956.0,Unf,2.0,621.0,TA,TA,Y,102,6,2008,"(13296.916, 14296.659]",87.2,1124 SCHOLL RD,42.0331658,-93.6651362,320
903227090,1412,132500,50,RM,50.0,6000,Reg,BrkSide,1Fam,1.5Fin,6,6,1939,1950,MetalSd,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,0.0,780.0,780.0,Ex,Y,FuseF,825,587,0,0.0,0.0,1,0,4,TA,6,1,Gd,Detchd,1939.0,Unf,1.0,280.0,TA,TA,Y,45,5,2009,"(5298.972, 6298.715]",54.06015037593985,1206 MARSTON AVE,42.0335431,-93.6233436,0
905107300,1040,160500,80,RL,59.6,7176,IR1,Sawyer,1Fam,SLvl,6,6,1978,1978,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,0.0,166.0,960.0,Fa,Y,SBrkr,1040,0,0,1.0,0.0,1,0,3,TA,6,1,Fa,Detchd,1979.0,Unf,2.0,616.0,TA,TA,Y,131,7,2006,"(6298.715, 7298.458]",59.5875,3902 ARKANSAS DR,42.0312709,-93.672106,180
903401070,1376,165000,50,RL,60.0,8850,Reg,BrkSide,1Fam,1.5Fin,6,7,1920,1950,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,0.0,768.0,768.0,Ex,Y,SBrkr,752,624,0,0.0,0.0,1,0,3,Gd,7,0,None,Detchd,1977.0,Unf,2.0,576.0,TA,TA,P,0,2,2007,"(8298.201, 9297.944]",68.7248322147651,611 RIDGEWOOD AVE,42.0272497,-93.6256788,198
903230100,1301,100000,30,RM,60.0,6911,Reg,BrkSide,1Fam,1Story,5,5,1924,1950,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405.0,0.0,740.0,1145.0,TA,Y,SBrkr,1301,0,0,0.0,0.0,1,0,2,Fa,5,0,None,Detchd,1965.0,Unf,2.0,440.0,TA,TA,Y,0,10,2009,"(6298.715, 7298.458]",59.5875,1015 CURTISS AVE,42.0318346,-93.6248476,0
527105010,1629,189900,60,RL,74.0,13830,IR1,Gilbert,1Fam,2Story,5,5,1997,1998,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,791.0,0.0,137.0,928.0,Gd,Y,SBrkr,928,701,0,0.0,0.0,2,1,3,TA,6,1,TA,Attchd,1997.0,Fin,2.0,482.0,TA,TA,Y,212,3,2010,"(13296.916, 14296.659]",87.2,4025 BERKSHIRE AVE,42.0612335,-93.6392567,34
528480020,1761,227875,60,FV,84.0,10207,Reg,Somerst,1Fam,2Story,7,6,2007,2007,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,874.0,874.0,Ex,Y,SBrkr,874,887,0,0.0,0.0,3,0,3,Gd,7,0,None,Attchd,2007.0,Fin,2.0,578.0,TA,TA,Y,144,8,2007,"(9297.944, 10297.687]",74.05555555555556,2616 KINGSTON DR,42.0520027,-93.6442059,105
527402130,936,111900,20,RL,68.0,10295,Reg,NAmes,1Fam,1Story,4,6,1969,1969,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,TA,Mn,Rec,252.0,0.0,684.0,936.0,TA,Y,SBrkr,936,0,0,0.0,0.0,1,0,2,TA,4,0,None,Attchd,1969.0,Unf,1.0,288.0,TA,TA,Y,16,9,2008,"(9297.944, 10297.687]",74.05555555555556,1217 JEFFERSON ST,42.0555166,-93.6271037,0
909251080,1316,145000,70,RL,66.0,8969,Reg,Crawfor,1Fam,2Story,6,6,1926,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,379.0,0.0,265.0,644.0,Ex,Y,SBrkr,672,644,0,1.0,0.0,1,0,2,TA,6,1,Gd,Detchd,2001.0,Unf,1.0,369.0,TA,TA,P,0,7,2008,"(8298.201, 9297.944]",68.7248322147651,507 LYNN AVE,42.0176227,-93.6466608,192
908201120,1440,118000,90,RL,92.0,12108,Reg,Edwards,Duplex,1Story,4,4,1955,1955,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133.0,0.0,1307.0,1440.0,TA,N,FuseF,1440,0,0,0.0,0.0,2,0,4,Fa,8,0,None,None,None,None,0.0,0.0,None,None,Y,0,9,2008,"(11297.43, 12297.173]",82.47651006711409,3411 TRIPP ST 3413,42.0202853,-93.6653323,0
533221080,1524,166000,160,FV,32.5,2998,Reg,Somerst,TwnhsE,2Story,6,5,2000,2000,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,0.0,403.0,756.0,Ex,Y,SBrkr,768,756,0,0.0,0.0,2,1,2,Gd,4,0,None,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,6,2006,"(2299.743, 3299.486]",32.471698113207545,2713 HAMPTON ST,42.0461909,-93.6460273,32
535178100,1370,148000,80,RL,125.0,10000,Reg,NAmes,1Fam,SLvl,5,6,1956,1956,Wd Sdng,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,678.0,281.0,99.0,1058.0,Ex,Y,SBrkr,1370,0,0,1.0,0.0,1,0,3,TA,6,1,TA,Basment,1956.0,RFn,1.0,300.0,TA,TA,Y,191,2,2006,"(9297.944, 10297.687]",74.05555555555556,2004 BURNETT AVE,42.0423026,-93.6156461,120
535457050,925,99000,20,RL,70.0,7000,Reg,NAmes,1Fam,1Story,5,6,1961,1961,BrkFace,None,0.0,TA,TA,Slab,None,None,None,None,0.0,0.0,0.0,0.0,Gd,Y,SBrkr,925,0,0,0.0,0.0,1,0,3,TA,7,0,None,Attchd,1961.0,Fin,1.0,300.0,TA,TA,Y,0,7,2007,"(6298.715, 7298.458]",59.5875,1302 MAXWELL AVE,42.034714,-93.606533,0
923226270,630,86000,180,RM,21.0,1526,Reg,MeadowV,Twnhs,SFoyer,4,8,1970,2002,CemntBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515.0,0.0,115.0,630.0,TA,Y,SBrkr,630,0,0,1.0,0.0,1,0,1,Gd,3,0,None,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,5,2009,"(1086.055, 2299.743]",22.25,615 MEADOW PL,41.9924141,-93.6029808,0
535105090,1431,165000,80,RL,101.0,9150,IR1,NAmes,1Fam,SLvl,6,5,1962,1962,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371.0,0.0,728.0,1099.0,Gd,Y,SBrkr,1431,0,0,0.0,1.0,1,0,3,TA,6,1,Gd,Basment,1962.0,RFn,1.0,296.0,TA,TA,Y,64,12,2008,"(8298.201, 9297.944]",68.7248322147651,2527 KELLOGG AVE,42.047407,-93.616126,110
533253070,1226,211500,120,RL,61.0,3782,IR1,Greens,TwnhsE,1Story,8,5,1981,1981,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,960.0,0.0,266.0,1226.0,TA,Y,SBrkr,1226,0,0,1.0,0.0,1,0,1,Gd,4,2,TA,Attchd,1981.0,Fin,2.0,484.0,TA,TA,Y,133,9,2009,"(3299.486, 4299.229]",46.15492957746479,2024 PINEHURST DR,42.042511,-93.649136,78
907280170,1417,210000,20,RL,70.0,8750,Reg,CollgCr,1Fam,1Story,7,5,1997,1998,VinylSd,BrkFace,209.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1111.0,0.0,306.0,1417.0,Ex,Y,SBrkr,1417,0,0,1.0,0.0,2,0,3,Gd,7,1,TA,Attchd,1997.0,Unf,2.0,511.0,TA,TA,Y,60,8,2009,"(8298.201, 9297.944]",68.7248322147651,4619 CLEMENS BLVD,42.0181653,-93.6817957,117
914476450,1689,228500,20,RL,74.0,9990,Reg,Mitchel,1Fam,1Story,4,5,1991,1991,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,0.0,297.0,1680.0,Gd,Y,SBrkr,1689,0,0,1.0,0.0,2,0,3,TA,6,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,428,7,2008,"(9297.944, 10297.687]",74.05555555555556,703 ONYX ST,41.9962483,-93.6025295,120
535327200,928,132000,20,RL,70.0,13300,Reg,NAmes,1Fam,1Story,5,7,1956,2000,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,0.0,551.0,928.0,TA,Y,SBrkr,928,0,0,0.0,0.0,1,0,2,TA,4,0,None,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,261,6,2007,"(13296.916, 14296.659]",87.2,1624 DOUGLAS AVE,42.0392683,-93.6120253,156
528441090,2490,468000,20,RL,85.0,11128,Reg,Somerst,1Fam,1Story,9,5,2005,2006,VinylSd,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2158.0,0.0,300.0,2458.0,Ex,Y,SBrkr,2490,0,0,1.0,0.0,2,0,2,Ex,9,2,Gd,Attchd,2005.0,Fin,3.0,795.0,TA,TA,Y,70,10,2009,"(10297.687, 11297.43]",74.60964912280701,2426 YORKSHIRE CIR,42.052903,-93.641855,226
906426195,1953,240000,60,RL,131.81840746624306,53107,IR2,ClearCr,1Fam,2Story,6,5,1992,1992,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985.0,0.0,595.0,1580.0,Ex,Y,SBrkr,1079,874,0,1.0,0.0,2,1,3,Gd,9,2,Fa,Attchd,1992.0,Fin,2.0,501.0,TA,TA,Y,216,6,2007,"(52286.893, 53286.636]",,601 CHELSEA CT,42.027235,-93.679165,231
534275170,958,151500,20,RL,82.5,12772,IR1,NAmes,1Fam,1Story,6,8,1960,1998,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498.0,0.0,460.0,958.0,TA,Y,SBrkr,958,0,0,0.0,0.0,1,0,2,TA,5,0,None,Attchd,1960.0,RFn,1.0,301.0,TA,TA,Y,0,4,2007,"(12297.173, 13296.916]",82.49514563106796,2009 ROOSEVELT CIR,42.0425245,-93.6239373,0
923226180,630,73000,180,RM,21.0,1470,Reg,MeadowV,Twnhs,SFoyer,4,6,1970,1970,CemntBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,522.0,0.0,108.0,630.0,TA,Y,SBrkr,630,0,0,1.0,0.0,1,0,1,TA,3,0,None,None,None,None,0.0,0.0,None,None,Y,0,4,2006,"(1086.055, 2299.743]",22.25,633 MEADOW PL,41.9926829,-93.6021877,0
923226320,630,75500,180,RM,21.0,1491,Reg,MeadowV,TwnhsE,SFoyer,4,6,1972,1972,CemntBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,150.0,480.0,0.0,630.0,Ex,Y,SBrkr,630,0,0,1.0,0.0,1,0,1,TA,3,0,None,None,None,None,0.0,0.0,None,None,Y,96,5,2010,"(1086.055, 2299.743]",22.25,605 MEADOW PL,41.9923178,-93.6033603,24
