,address,lat,long
1995,3312 S DUFF AVE,41.992718,-93.6097106
1996,526 SMILEY AVE,42.017237,-93.68743099999999
1997,1422 CARROLL AVE,42.036524,-93.6086569
1998,314 12TH ST,42.0330456,-93.6145974
1999,233 WASHINGTON AVE,42.0203795,-93.6156263
2000,722 RIDGEWOOD AVE,42.0285558,-93.6253028
2001,3328 JEFFERSON CIR,42.055214,-93.6256788
2002,2101 BUCHANAN DR,42.0545076,-93.638267
2003,3803 MINNETONKA AVE,41.9883532,-93.60403289999999
2004,1537 LINDEN DR,42.0379953,-93.6052
2005,1332 ARIZONA AVE,42.035629,-93.67568299999999
2006,3210 WESTON DR,42.0611208,-93.6562046
2007,2614 CAMDEN DR,42.0462649,-93.6436912
2008,1303 KENTUCKY AVE,42.034702,-93.68804999999999
2009,2006 POLK DR,42.05308170000001,-93.63573319999999
2010,1604 CLARK AVE,42.0384824,-93.6167542
2011,617 BARR DR,42.0430627,-93.61910879999999
2012,721 CLARK AVE,42.0287102,-93.617328
2013,119 HARTFORD DR,42.0235053,-93.6893843
2014,3115 ASPEN RD,42.05175089999999,-93.6545809
2015,5419 DURANT ST,42.0247779,-93.6912668
2016,2943 NORTHWESTERN AVE,42.050247,-93.627669
2017,1409 TRUMAN PL,42.0526255,-93.6286575
2018,5405 NORRIS ST,42.0214272,-93.6921387
2019,206 DOTSON DR,42.0209014,-93.6711378
2020,5426 CLEMENS BLVD,42.01581789999999,-93.69233419999999
2021,5311 NORRIS ST,42.0211753,-93.6903553
2022,5500 KANSAS DR,42.0377117,-93.6926936
2023,1021 LINCOLN WAY,42.0230671,-93.6247684
2024,1827 MAXWELL AVE,42.0403794,-93.6086225
2025,212 E 9TH ST,42.0298871,-93.6081476
2026,2820 NORTHWOOD DR,42.0501365,-93.6170707
2027,1906 WILSON AVE,42.041011,-93.6182199
2028,3011 LINCOLN WAY,42.0229414,-93.6592543
2029,1948 WYNGATE DR,42.0612353,-93.6355353
2030,1226 CARROLL AVE,42.0341965,-93.60870159999999
2031,1323 GRAND AVE,42.0354023,-93.62073149999999
2032,3102 BURNHAM DR,42.0570238,-93.65274959999999
2033,3319 HARCOURT DR,41.9925986,-93.6042703
2034,210 21ST ST,42.0427059,-93.61292549999999
2035,112 N RIVERSIDE DR,42.0233399,-93.6295974
2036,4406 ROSS RD,42.0319636,-93.6779918
2037,3115 VALLEY VIEW RD,42.0522899,-93.65159090000002
2038,203 HARTFORD DR,42.023949,-93.6894042
2039,1516 BURNETT AVE,42.0376711,-93.6153137
2040,2953 MONROE DR,42.051075,-93.63534399999999
2041,1226 MARSTON AVE,42.0342372,-93.62338319999999
2042,2111 HAYES AVE 2113,42.042945,-93.6324491
2043,1012 GRAND AVE,42.0317935,-93.6200191
2044,717 MEADOW PL,41.9919692,-93.6014709
2045,3103 EISENHOWER AVE,42.0525533,-93.6377919
2046,4619 TWAIN ST,42.016426,-93.68176900000002
2047,2305 BROADMOOR AVE,42.0449412,-93.61279700000001
2048,3820 WESTLAWN DR,42.0589923,-93.641751
2049,1505 LITTLE BLUESTEM CT UNIT 112,42.0095523,-93.64633409999999
2050,4925 UTAH DR,42.0294016,-93.6854333
2051,3304 HOOVER AVE,42.0544215,-93.62999320000002
2052,2310 HAYES AVE,42.0449372,-93.6331601
2053,1604 JACKSON DR,42.04946340000001,-93.6316954
2054,1118 N 3RD ST,42.0249939,-93.62615369999999
2055,304 S FRANKLIN AVE,42.0190271,-93.6644827
2056,3011 BECKLEY ST,42.0608167,-93.6530166
2057,1431 CARROLL AVE,42.0368432,-93.6092951
2058,3421 EISENHOWER AVE,42.0561842,-93.6383659
2059,1920 CLARK AVE,42.0418205,-93.6168531
2060,508 LYNN AVE,42.0176976,-93.64612629999999
2061,3207 JEWEL CIR,41.99357819999999,-93.60138219999999
2062,2035 WYNGATE DR,42.0617846,-93.6373262
2063,2118 IRONWOOD CT,42.004365,-93.644808
2064,609 STANTON AVE,42.0165888,-93.64879909999999
2065,1217 IDAHO AVE,42.0342505,-93.68439110000001
2066,308 SOUTH DAKOTA AVE,42.0195532,-93.6782692
2067,5307 MARYLAND ST,42.036267,-93.690626
2068,1603 TRUMAN DR,42.0526375,-93.6314579
2069,3514 ANNEAR ST,42.03311050000001,-93.6662652
2070,1723 MAXWELL AVE,42.0397995,-93.60747649999999
2071,4004 ONTARIO ST,42.034254,-93.6728017
2072,3920 DAWES DR,42.0598015,-93.6222354
2073,1508 CARROLL AVE,42.0371696,-93.6087412
2074,2911 RIDGETOP RD,42.049242,-93.656633
2075,4920 CLEMENS BLVD,42.01680409999999,-93.6862933
2076,5225 KANSAS DR,42.0380008,-93.68991319999999
2077,2710 THOMPSON DR,42.04854599999999,-93.6153123
2078,3833 MARIGOLD DR,42.0190487,-93.6701918
2079,620 RIVER OAK DR,42.0525533,-93.61881199999999
2080,1421 STAFFORD AVE,42.0365316,-93.6081476
2081,321 CRANE AVE,42.025672,-93.666574
2082,1107 SCOTT AVE,42.032918,-93.6609129
2083,3702 JEWEL DR,41.989239,-93.5998195
2084,1028 MARSTON AVE,42.032115,-93.62330399999999
2085,4101 ROSS RD,42.0324626,-93.67446559999999
2086,429 E 6TH ST,42.0272693,-93.6041516
2087,2231 CLARK AVE,42.044782,-93.61786219999999
2088,805 TENNYSON AVE,42.0161075,-93.68813600000001
2089,3411 BUCHANAN CT,42.0555349,-93.6314501
2090,4131 STONE BROOKE RD,42.060878,-93.63298700000001
2091,810 HODGE AVE,42.0292799,-93.62132509999999
2092,2905 ONTARIO ST 2907,42.034953,-93.6575314
2093,4908 CLEMENS BLVD,42.016742,-93.68581770000002
2094,5221 MARYLAND ST,42.0361398,-93.68991940000001
2095,1015 ROOSEVELT AVE,42.0318222,-93.6227895
2096,2118 GREENBRIAR CIR,42.0124255,-93.64177079999999
2097,1315 MARSTON AVE,42.0352428,-93.6239571
2098,1608 JACKSON DR,42.0494547,-93.63197249999999
2099,3412 JEWEL DR,41.991493,-93.59986599999999
2100,2144 SUNSET DR 2146,42.0199629,-93.6435328
2101,217 S HYLAND AVE,42.0212724,-93.6558482
2102,901 RIDGEWOOD AVE,42.0303255,-93.62615369999999
2103,540 FOREST GLEN,42.0277831,-93.6601386
2104,618 DOYLE AVE,42.0170299,-93.6792399
2105,5249 THACKERAY DR,42.0188583,-93.6903157
2106,1207 ARIZONA AVE,42.0335224,-93.6757533
2107,3805 TORONTO ST,42.0357046,-93.6697116
2108,307 CRYSTAL ST,41.99536639999999,-93.60723759999999
2109,3712 CHILTON AVE,42.0574497,-93.6508369
2110,1139 JOHNSON ST,42.049349,-93.62676499999999
2111,2416 KINGSTON DR,42.0520033,-93.6411374
2112,4521 CLEMENS BLVD,42.0181688,-93.67987389999999
2113,2006 WYNGATE DR,42.0617016,-93.63614
2114,3316 PRESTON CIR,42.0601402,-93.65729379999999
2115,2511 KELLOGG AVE,42.047007,-93.6158835
2116,2919 NORTHWOOD DR,42.0509662,-93.6177039
2117,1412 MEADOWLANE AVE,42.035832,-93.603466
2118,323 FRANKLIN AVE,42.0183833,-93.66500889999999
2119,5309 TABOR DR,42.0261784,-93.6897608
2120,2105 FRILEY RD,42.0151256,-93.64131549999999
2121,2502 BRISTOL DR,42.0469977,-93.6425033
2122,437 HILLTOP RD,42.0178146,-93.6637301
2123,811 12TH ST,42.033493,-93.622102
2124,1412 NEBRASKA AVE,42.03631,-93.688518
2125,2917 EISENHOWER AVE,42.050397,-93.6375939
2126,2206 WINDFIELD DR,42.0580101,-93.6392369
2127,4709 TWAIN ST,42.016422,-93.682858
2128,3116 BURNHAM DR,42.056827,-93.653414
2129,1409 MAXWELL AVE,42.0361015,-93.60707939999999
2130,2421 CLAYTON DR,42.0514689,-93.6415531
2131,1304 20TH ST,42.041788,-93.62769740000002
2132,2620 CAMDEN DR,42.0462922,-93.6440475
2133,3139 SYCAMORE RD,42.0497239,-93.65517489999999
2134,925 CARROLL AVE,42.0311683,-93.6091764
2135,2160 COUNTRY CLUB BLVD,42.015377,-93.6437505
2136,3115 COTTONTAIL LN,41.993664,-93.6507989
2137,202 STATE AVE,42.0214446,-93.6589374
2138,1402 DOUGLAS AVE,42.0358679,-93.6120649
2139,808 10TH ST,42.0310782,-93.6218792
2140,3812 ONTARIO ST,42.0342539,-93.67038509999999
2141,5317 KANSAS DR,42.0378925,-93.6906724
2142,818 TENNYSON AVE,42.0155295,-93.6874821
2143,318 HILLTOP RD,42.0194177,-93.6631359
2144,2324 STORM ST,42.0158936,-93.64757159999999
2145,4313 HARRISON CIR,42.0627759,-93.6362262
2146,225 PARKRIDGE CIR,42.0249375,-93.6826674
2147,4500 HEMINGWAY DR,42.0181891,-93.6792399
2148,3215 GARNER AVE,42.0539017,-93.6273502
2149,430 OLIVER AVE,42.027555,-93.6655756
2150,1701 AMHERST DR,42.037871,-93.65808589999999
2151,2226 DONALD ST,42.0168039,-93.6456709
2152,2721 HAMPTON ST,42.0462149,-93.6464529
2153,2818 TORREY PINES RD,42.041961,-93.646694
2154,2018 BURNETT AVE,42.0427599,-93.6156194
2155,1416 JEFFERSON ST,42.0550429,-93.6298036
2156,2708 STATE AVE,41.9971627,-93.65871609999999
2157,2012 COUNTRY CLUB BLVD,42.018287,-93.64032569999999
2158,3422 CLINTON CT,42.0560898,-93.6364656
2159,1232 ARIZONA AVE,42.0343314,-93.67521839999999
2160,218 ROCKWELL AVE,42.021161,-93.68296459999999
2161,1518 GOLDEN ASPEN DR,42.00868699999999,-93.61599299999999
2162,4908 WALLER ST,42.0138176,-93.68603569999999
2163,407 PEARSON AVE,42.0187876,-93.6428201
2164,3604 ANNEAR ST,42.0331128,-93.6668
2165,1126 CLARK AVE,42.03309309999999,-93.6167739
2166,1406 RIDGEWOOD AVE,42.0359006,-93.62821199999999
2167,4907 SCHUBERT ST,42.0212328,-93.68373729999999
2168,220 S MAPLE AVE,42.0208597,-93.6249268
2169,322 WESTWOOD DR,42.0253538,-93.6672159
2170,606 DOYLE AVE,42.01749100000001,-93.6793192
2171,2860 GREENSBORO CIR,42.0443868,-93.6482015
2172,1471 TRUMAN PL,42.05259909999999,-93.6299202
2173,5513 DURANT ST,42.0247397,-93.69245579999999
2174,912 GRAND AVE 914,42.0307048,-93.61997679999999
2175,1204 20TH ST,42.0417968,-93.6261933
2176,1423 GLENDALE AVE,42.0364977,-93.6061496
2177,3906 WESTLAWN DR,42.0603464,-93.64105819999999
2178,5232 SCHUBERT ST,42.0212406,-93.689523
2179,2318 JENSEN AVE,42.0455184,-93.61839649999999
2180,3201 FOXLEY DR,42.0589701,-93.65523429999999
2181,2604 KINGSTON DR,42.0520029,-93.6435922
2182,614 20TH ST,42.0418604,-93.6192671
2183,2417 BRADFORD DR,42.046264,-93.64726399999999
2184,1436 BRECKINRIDGE CT,42.051473,-93.629021
2185,3232 ELLIS ST,42.0257051,-93.6610366
2186,304 SOUTH DAKOTA AVE,42.019765,-93.67828899999999
2187,2509 STORM ST 2511,42.0163927,-93.6507197
2188,824 CLARK AVE,42.02977449999999,-93.61665520000001
2189,5121 EMERSON DR,42.0203756,-93.6875812
2190,1017 KENNEDY ST,42.050809,-93.62557699999999
2191,3316 ONTARIO ST,42.034161,-93.6629973
2192,2926 ROXBORO DR,42.0581669,-93.6507395
2193,3312 DARTMOOR LN,41.9971244,-93.6615965
2194,3005 BURNHAM DR,42.057958,-93.6515749
2195,5416 KANSAS DR,42.0376374,-93.692
2196,1211 BURNETT AVE,42.033746,-93.616006
2197,3431 SOUTHDALE DR,41.9909262,-93.60458679999999
2198,326 N RIVERSIDE DR,42.0259061,-93.62908279999999
2199,2342 STORM ST,42.015947,-93.6483239
2200,2707 HAMPTON ST,42.0461984,-93.64578970000001
2201,2802 THOMPSON DR,42.0494986,-93.6152504
2202,5334 CERVANTES DR,42.0170529,-93.69118759999999
2203,717 10TH ST,42.0314857,-93.62120639999999
2204,1323 CARROLL AVE,42.0355311,-93.60925549999999
2205,2110 PRAIRIE VIEW EAST,42.0432461,-93.6365646
2206,902 ARIZONA AVE,42.0304292,-93.67644659999999
2207,2222 STORM ST,42.01594009999999,-93.6454927
2208,2223 MELROSE AVE,42.044554,-93.625074
2209,1239 ORCHARD DR,42.03395039999999,-93.62880570000002
2210,5404 NORRIS ST,42.0210795,-93.6921387
2211,4624 CLEMENS BLVD,42.017694,-93.68203340000001
2212,633 9TH ST,42.0304788,-93.6200587
2213,303 N RUSSELL AVE,42.0253378,-93.6287266
2214,2805 WHITE OAK DR,41.9971651,-93.6470568
2215,2221 CLARK AVE,42.0443958,-93.61786219999999
2216,930 DUFF AVE,42.0312893,-93.6102447
2217,809 HUNZIKER DR,42.0413421,-93.6222354
2218,2138 HUGHES AVE,42.0163485,-93.64381519999999
2219,2920 NORTHRIDGE PKWY,42.04752209999999,-93.65170239999999
2220,2804 NORTHWESTERN AVE,42.0485868,-93.6264308
2221,623 RIVER OAK DR,42.0530329,-93.618911
2222,3611 OAKLAND ST,42.028643,-93.666686
2223,1230 MARSTON AVE,42.034393,-93.6233436
2224,2017 NORTHWESTERN AVE,42.042725,-93.62615369999999
2225,2816 LINCOLN WAY,42.0225485,-93.65642249999999
2226,1209 SCHOLL RD,42.033689,-93.665812
2227,3018 DIAMOND ST,41.995213,-93.60078299999999
2228,1465 BRECKINRIDGE CT,42.051961,-93.629773
2229,3119 HARRISON RD,42.0599119,-93.6547591
2230,5007 KANSAS DR,42.0376346,-93.6866697
2231,3902 VALLEY VIEW RD,42.058886,-93.6545189
2232,3515 EMERALD DR,41.9904904,-93.6086225
2233,311 S WALNUT AVE,42.0196916,-93.617229
2234,1712 COOLIDGE DR,42.0395514,-93.6294193
2235,5303 THACKERAY DR,42.0186416,-93.6908639
2236,512 10TH ST,42.0310943,-93.61768409999999
2237,818 MURRAY DR,42.0390632,-93.6222354
2238,3825 MARIGOLD DR,42.019084,-93.66996499999999
2239,1123 HARDING AVE,42.0328229,-93.62168129999999
2240,618 CRAWFORD AVE,42.0277271,-93.60680239999999
2241,4142 TORONTO ST,42.0359373,-93.67573349999999
2242,3113 RED FOX RD,41.9939476,-93.6534324
2243,830 RIDGEWOOD AVE,42.0298831,-93.6254809
2244,336 ROCKWELL AVE,42.0199819,-93.6829844
2245,212 S HAZEL AVE,42.0210429,-93.6264704
2246,1111 OKLAHOMA DR,42.032076,-93.685988
2247,3733 BLANSHAN DR,41.98832,-93.6063276
2248,1401 RIDGEWOOD AVE,42.035685,-93.62861769999999
2249,1103 WILSON AVE,42.0322969,-93.6187527
2250,2004 GREENBRIAR CIR,42.0122775,-93.63973179999999
2251,3101 BECKLEY ST,42.0607754,-93.6537096
2252,515 BROWN CT,42.01768939999999,-93.6857979
2253,202 TODD CIR,42.0210369,-93.6771796
2254,2827 WOOD ST,42.0223563,-93.6569967
2255,1109 MARSTON AVE,42.0324109,-93.6239021
2256,321 JEWEL DR,41.9934845,-93.606842
2257,1718 ROOSEVELT AVE,42.0399255,-93.6224531
2258,1704 PIERCE CT,42.0461682,-93.63209119999999
2259,2149 PRAIRIE VIEW EAST,42.04359470000001,-93.6383659
2260,217 S HAZEL AVE,42.02090829999999,-93.6270641
2261,411 E 13TH ST,42.0347269,-93.606162
2262,815 8TH ST,42.0290519,-93.6224333
2263,125 13TH ST,42.0347489,-93.6120253
2264,1330 GRAND AVE,42.03558049999999,-93.6199795
2265,311 DOTSON DR,42.0193794,-93.6716132
2266,3306 KENT AVE,42.0554212,-93.6423449
2267,1111 28TH ST,42.048882,-93.6256392
2268,317 NORTH DAKOTA AVE,42.02578099999999,-93.679198
2269,2231 STORM ST,42.016346,-93.645827
2270,2826 MONROE DR,42.049449,-93.635216
2271,2816 PINEHURST CIR,42.0445313,-93.64602599999999
2272,4002 MARIGOLD DR,42.0186826,-93.67165279999999
2273,3318 SOUTHDALE DR,41.992573,-93.605144
2274,2933 WHITE OAK DR,41.9956401,-93.64699739999999
2275,1320 INDIANA AVE,42.0353585,-93.6859762
2276,4205 WESTBROOK DR,42.02442140000001,-93.6758523
2277,1225 ARIZONA AVE,42.0341591,-93.6757731
2278,2902 WOOD ST,42.0219263,-93.65715519999999
2279,1220 CARROLL AVE,42.0339933,-93.6087115
2280,3820 BERKSHIRE AVE,42.0589281,-93.6389004
2281,4309 HARRISON CIR,42.0626501,-93.6359708
2282,1431 MARSTON AVE,42.036753,-93.623959
2283,120 E 7TH ST,42.02775860000001,-93.60949289999999
2284,719 KELLOGG AVE,42.0286178,-93.6141226
2285,224 SOUTH DAKOTA AVE,42.020362,-93.67834839999999
2286,2877 GREENSBORO CIR,42.044844,-93.649304
2287,116 15TH ST,42.03677,-93.6116296
2288,1310 WOODSTOCK AVE,42.0351349,-93.676805
2289,5426 KANSAS DR,42.0376994,-93.69247560000001
2290,4205 COCHRANE PKWY,42.0173782,-93.6755948
2291,1410 16TH ST,42.038055,-93.6284891
2292,207 TRAIL RIDGE RD,42.02405690000001,-93.67456469999999
2293,3125 WHITETAIL LN,41.9932372,-93.6520661
2294,1109 OKLAHOMA DR,42.0318449,-93.685986
2295,1819 24TH ST,42.0457843,-93.6344664
2296,2500 KELLOGG AVE,42.0465209,-93.6152699
2297,2529 NORTHWOOD DR,42.0481171,-93.6155867
2298,2816 GREENSBORO DR,42.043526,-93.646942
2299,2911 EISENHOWER AVE,42.0502076,-93.6374752
2300,2213 JENSEN AVE,42.0443809,-93.6189505
2301,3822 HYDE AVE,42.0586027,-93.6406425
2302,3508 EMERALD DR,41.990741,-93.6080289
2303,1519 STONE BROOKE RD,42.0596342,-93.63158779999999
2304,212 HOWARD AVE 214,42.0242491,-93.65822449999999
2305,322 TOPAZ CT,41.9967554,-93.6067035
2306,3103 CEDAR LN,41.9941519,-93.64943269999999
2307,4011 HYDE AVE,42.061237,-93.64061559999999
2308,3321 KINGMAN RD,42.0378298,-93.66180899999999
2309,1019 KENNEDY ST,42.05080700000001,-93.625665
2310,910 BURNETT AVE,42.03063179999999,-93.615191
2311,1123 N 3RD ST,42.0253665,-93.62658909999999
2312,2609 STANGE RD,42.0474425,-93.64522550000001
2313,809 CLARK AVE,42.0293296,-93.61728839999999
2314,2301 FERNDALE AVE,42.0448867,-93.62373939999999
2315,2110 COUNTRY CLUB BLVD,42.0165117,-93.6420876
2316,1461 BRECKINRIDGE CT,42.051961,-93.62969799999999
2317,2908 WHITE OAK DR,41.9962574,-93.6464233
2318,3115 BECKLEY ST,42.0607179,-93.6543037
2319,1230 BURNETT AVE,42.0343765,-93.6152702
2320,2220 BURNETT AVE,42.0446237,-93.6161837
2321,3720 COLUMBINE CIR,42.0577242,-93.6354561
2322,4805 WALLER ST,42.0137711,-93.6844704
2323,4105 BRICKMAN AVE,42.0619538,-93.64333479999999
2324,5428 NORRIS ST,42.0210489,-93.69308989999999
2325,1226 IDAHO CT,42.033805,-93.68286599999999
2326,1112 ROOSEVELT AVE,42.0325724,-93.622275
2327,3808 WESTLAWN DR,42.0585538,-93.6421866
2328,1406 JEFFERSON ST,42.0549715,-93.6292946
2329,2032 PINEHURST DR,42.042733,-93.649147
2330,3033 BURNHAM DR,42.057735,-93.65257199999999
2331,3327 PRESTON CIR,42.060603,-93.65773899999999
2332,1531 ROOSEVELT AVE,42.0379817,-93.6228488
2333,1337 ARIZONA AVE,42.035805,-93.6762485
2334,3810 BERKSHIRE AVE,42.0585806,-93.6389004
2335,721 NORTHWESTERN AVE,42.028521,-93.6239571
2336,4630 CLEMENS BLVD,42.01768510000001,-93.6823108
2337,5443 CLEMENS BLVD,42.0163557,-93.6930849
2338,1323 ARIZONA AVE,42.035218,-93.67631100000001
2339,3840 WESTLAWN DR,42.0597846,-93.6411176
2340,4519 HEMINGWAY DR,42.0185289,-93.6800918
2341,1415 KENTUCKY AVE,42.0358133,-93.68805669999999
2342,4213 WESTBROOK DR,42.024662,-93.67621899999999
2343,301 FRANKLIN AVE,42.0250343,-93.6651164
2344,502 ELY CIR,41.9886727,-93.60494279999999
2345,403 HILLTOP RD,42.019119,-93.6637202
2346,2825 LINCOLN WAY,42.0229222,-93.6568185
2347,508 ELY CIR,41.9886402,-93.604745
2348,500 KEN MARIL RD,41.9863428,-93.60480179999999
2349,1210 KINYON CIR,42.0586641,-93.62831100000001
2350,1206 26TH ST,42.0471279,-93.62615369999999
2351,1317 TRUMAN PL,42.0527697,-93.6276295
2352,1014 MARSTON AVE,42.0318367,-93.62323529999999
2353,5412 MARYLAND ST,42.0359379,-93.692
2354,5425 DURANT ST,42.024765,-93.69157
2355,1004 GRAND AVE,42.0314446,-93.6200587
2356,1626 BURNETT AVE,42.0392835,-93.6152306
2357,1323 JEFFERSON ST,42.0555028,-93.6287662
2358,2031 FRILEY RD,42.0150958,-93.6410384
2359,2012 TAYLOR CIR,42.0566976,-93.637396
2360,2510 WHITE OAK DR,41.9993275,-93.64590849999999
2361,3814 BERKSHIRE AVE,42.058735,-93.6389004
2362,1511 CARROLL AVE,42.037346,-93.609493
2363,3903 ARKANSAS DR,42.031522,-93.672091
2364,1121 CLARK AVE,42.0329199,-93.6173675
2365,3830 PHOENIX ST,42.0297475,-93.671171
2366,4139 STONE BROOKE RD,42.061025,-93.6332709
2367,1936 WYNGATE DR,42.060669,-93.635729
2368,2304 JENSEN AVE,42.0449378,-93.6184361
2369,114 E 8TH ST,42.02879679999999,-93.6096512
2370,3102 ASPEN RD,42.0515032,-93.653868
2371,1219 24TH ST,42.045836,-93.6267079
2372,1108 JOHNSON ST,42.050162,-93.625523
2373,3917 WESTLAWN DR,42.0607896,-93.6416917
2374,923 NEW HAMPSHIRE CIR,42.0303094,-93.68139939999999
2375,1319 MAXWELL AVE,42.0352903,-93.60707939999999
2376,2732 THOMPSON DR,42.0492858,-93.615269
2377,219 WILMOTH AVE 221,42.0244612,-93.6618709
2378,3422 HARCOURT DR,41.9915968,-93.6029251
2379,1926 GEORGE ALLEN AVE,42.041736,-93.6066244
2380,4636 TWAIN ST,42.015929,-93.6825829
2381,2215 STORM ST,42.0163191,-93.64511660000001
2382,2854 TORREY PINES RD,42.043035,-93.648179
2383,302 VILLAGE DR,42.0194429,-93.66635199999999
2384,502 BROWN CT,42.01815089999999,-93.6852629
2385,3126 SYCAMORE RD,42.0493629,-93.6543829
2386,2612 CLEVELAND DR,42.04775009999999,-93.63458519999999
2387,4106 BRICKMAN AVE,42.062135,-93.64281199999999
2388,1418 DOUGLAS AVE,42.03633019999999,-93.6121045
2389,3803 BROOKDALE AVE,42.0582869,-93.637198
2390,5228 SCHUBERT ST,42.0211324,-93.6892853
2391,4017 WEMBLEY AVE,42.0603463,-93.65874939999999
2392,1013 WILSON AVE,42.0317785,-93.6186537
2393,1608 STONE BROOKE RD,42.058848,-93.6331529
2394,1119 MARSTON AVE,42.0328316,-93.62385809999999
2395,1023 MARSTON AVE,42.0321375,-93.6238185
2396,815 DUFF AVE,42.02964559999999,-93.61091739999999
2397,1803 WILSON AVE,42.0402481,-93.6189505
2398,512 STANTON AVE,42.0174179,-93.64824469999999
2399,3116 DIAMOND ST,41.9940223,-93.6020152
2400,811 DOUGLAS AVE,42.0294763,-93.6126189
2401,3411 HARCOURT DR,41.991524,-93.603563
2402,2425 DALTON CIR,42.0545244,-93.6420084
2403,2854 MONROE DR,42.0499341,-93.6339122
2404,616 18TH ST,42.0404276,-93.6193859
2405,623 CRYSTAL ST,41.99719,-93.6033207
2406,211 N HAZEL AVE,42.0245061,-93.62710919999999
2407,3121 BECKLEY ST,42.0607664,-93.65460069999999
2408,3913 MINNETONKA AVE,41.9871212,-93.6051011
2409,3424 OAKLAND ST,42.027925,-93.663969
2410,1528 LINDEN DR,42.0376264,-93.6046461
2411,3026 EVERGREEN CIR,42.0505029,-93.6537492
2412,3913 TORONTO ST,42.0358866,-93.6713887
2413,505 SMILEY AVE,42.01829130000001,-93.6881162
2414,4009 BRICKMAN AVE,42.0613082,-93.64295349999999
2415,3107 HARRISON RD,42.059932,-93.65412540000001
2416,3212 WOODLAND ST,42.02617,-93.660997
2417,1127 BURNETT AVE,42.0330831,-93.6158638
2418,1930 WINDFIELD DR,42.0577127,-93.6370397
2419,1228 STAFFORD AVE,42.0342312,-93.6075937
2420,4011 BERKSHIRE AVE,42.06085780000001,-93.63921429999999
2421,2204 JENSEN AVE,42.0439922,-93.61841629999999
2422,821 POE AVE,42.0154255,-93.6840939
2423,3115 CEDAR LN,41.9937653,-93.64943269999999
2424,1412 HARDING AVE,42.0361201,-93.62124600000001
2425,3023 CEDAR LN,41.9945571,-93.6494525
2426,3823 BERKSHIRE AVE,42.0591036,-93.6394547
2427,2318 CLAYTON DR,42.0507727,-93.6403653
2428,429 HAYWARD AVE,42.0179729,-93.6520661
2429,402 S FRANKLIN AVE 404,42.0182182,-93.6644034
2430,2634 SOMERSET DR,42.04851060000001,-93.6392369
2431,4209 CRESTMOOR AVE,42.0621438,-93.6458689
2432,3804 TORONTO ST,42.0352747,-93.6698701
2433,2027 POLK DR,42.053611,-93.6367032
2434,2203 JENSEN AVE,42.0439947,-93.6189505
2435,229 S RUSSELL AVE,42.0205118,-93.6286078
2436,2103 JENSEN AVE,42.04311510000001,-93.6186735
2437,3418 HARCOURT DR,41.9917116,-93.6029647
2438,1112 WHEELER ST,42.0531561,-93.626035
2439,3413 HARCOURT DR,41.991461,-93.6035581
2440,728 GARNET DR,41.9913668,-93.60152029999999
2441,1309 KINYON CIR,42.0591822,-93.6290234
2442,3717 ASHTON DR,42.0575834,-93.65057639999999
2443,1212 BURNETT AVE,42.0337211,-93.6152306
2444,1223 25TH ST,42.0467129,-93.62704699999999
2445,3322 WEST ST,42.0247424,-93.6627596
2446,619 MEADOW PL,41.992447,-93.60283009999999
2447,4918 TODD DR,42.021742,-93.68472799999999
2448,1509 CLARK AVE,42.0375143,-93.6174467
2449,806 VERMONT CIR,42.0294464,-93.6811615
2450,812 HUNZIKER DR,42.040881,-93.6223964
2451,5307 CLEMENS BLVD,42.0169017,-93.68987969999999
2452,3001 HEMLOCK CIR,42.0507973,-93.65238289999999
2453,320 E 7TH ST,42.027823,-93.6062089
2454,1325 WILSON AVE,42.03540479999999,-93.61881199999999
2455,1324 GARFIELD AVE,42.035415,-93.669178
2456,1003 MARSTON AVE,42.0314035,-93.6238185
2457,1118 JOHNSON ST,42.049634,-93.62555499999999
2458,4015 HYDE AVE,42.061425,-93.6405237
2459,3008 WOOD ST,42.0219482,-93.6588978
2460,317 PEARSON AVE,42.0195991,-93.6428201
2461,3312 EISENHOWER AVE,42.0551056,-93.6376731
2462,1441 SUMMIT AVE,42.0366195,-93.6299141
2463,1318 KELLOGG AVE,42.0352001,-93.6136477
2464,510 26TH ST,42.04707940000001,-93.617882
2465,2016 PINEHURST DR,42.04221,-93.648976
2466,4020 HASTINGS AVE,42.0603063,-93.6520661
2467,1507 DUFF AVE,42.0373307,-93.6109965
2468,1130 SCHOLL RD,42.0333228,-93.66505699999999
2469,3304 OPAL DR 3306,41.9929683,-93.6072772
2470,5421 FROST DR,42.0191412,-93.6923369
2471,1229 NORTHWESTERN AVE,42.0343879,-93.6259558
2472,1127 ARIZONA AVE,42.0331336,-93.6758325
2473,129 S MAPLE AVE,42.0217696,-93.6254809
2474,1215 N 2ND ST,42.0242485,-93.627737
2475,2411 GRANT CIR,42.05725229999999,-93.6418302
2476,1103 MARSTON AVE,42.03225339999999,-93.6238185
2477,3332 SEDWICK ST,42.0628152,-93.65816509999999
2478,2403 LAKESIDE DR,42.062709,-93.641245
2479,1703 BEL AIR DR,42.0393148,-93.6271235
2480,3223 LETTIE ST,42.0218473,-93.66094849999999
2481,2207 MELROSE AVE,42.0439261,-93.624808
2482,722 DOUGLAS AVE,42.0287379,-93.6118374
2483,1407 CLARK AVE,42.0359106,-93.61746649999999
2484,2610 TIMBERLAND RD,41.99764709999999,-93.6495317
